age_days,has_insolvency_history,has_charges,has_been_liquidated,office_in_dispute,undeliverable_address,officer_count,officer_turnover_rate,filing_count,charge_count,outstanding_charges,charge_satisfaction_rate,psc_count,corporate_psc_count,dissolved,sic_missing,company_type_llp,company_type_ltd,company_type_oversea-company,company_type_private-limited-guarant-nsc,company_type_private-limited-guarant-nsc-limited-exemption,company_type_private-unlimited,sic_sector_Construction/Transport,sic_sector_Finance/Insurance,sic_sector_Manufacturing,sic_sector_Other Services,sic_sector_Public/Education/Health,sic_sector_Real Estate/Business,sic_sector_Retail/Trade,sic_sector_Unknown,region_clean_County Armagh,region_clean_County Down,region_clean_County Fermanagh,region_clean_County Londonderry,region_clean_County Tyrone,region_clean_England Other,region_clean_International,region_clean_London/SE England,region_clean_Other,region_clean_Scotland,region_clean_Unknown/NI,region_clean_Wales
6812,1,1,1,0,0,6,0.667,64,4,4,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5113,0,0,0,0,0,3,0.667,39,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6847,1,1,1,0,0,5,1.0,53,5,5,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8145,0,1,0,0,0,5,0.2,67,1,1,0.0,2,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6212,1,1,1,0,0,3,0.333,48,1,1,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5570,0,0,0,0,0,9,0.667,59,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6404,0,1,0,0,0,10,0.8,80,7,0,1.0,1,1,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6774,0,1,0,0,0,4,0.5,54,2,2,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5886,0,0,0,0,0,6,0.667,52,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6741,1,1,0,0,0,4,0.25,77,2,2,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5356,1,1,1,0,0,11,0.818,65,1,1,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7438,1,1,1,0,0,4,0.0,47,2,0,1.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6697,0,1,0,0,0,5,0.4,58,5,4,0.2,1,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5640,0,1,0,0,0,2,0.0,39,2,2,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5909,1,1,1,0,0,2,0.0,35,2,2,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6592,0,1,0,0,0,4,0.0,67,11,4,0.545,3,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6370,0,1,0,0,0,14,0.857,100,15,0,1.0,1,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8314,0,0,0,0,0,5,0.4,55,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5602,0,0,0,0,0,28,0.75,87,0,0,0.0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5990,0,0,0,0,0,5,0.2,51,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8562,0,0,0,0,0,5,0.6,66,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6482,0,0,0,0,0,14,0.643,54,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8281,1,1,1,0,0,7,0.571,100,15,1,0.933,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8075,0,0,0,0,0,5,0.4,61,0,0,0.0,2,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7404,0,0,0,0,0,5,0.4,38,0,0,0.0,2,0,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8580,0,1,0,0,0,5,0.6,77,4,3,0.25,1,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7474,0,0,0,0,0,10,0.5,63,0,0,0.0,1,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6479,0,0,0,0,0,9,0.778,62,0,0,0.0,3,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5763,1,1,1,0,0,5,0.4,39,1,1,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8041,0,0,0,0,0,5,0.4,59,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6906,1,1,1,0,0,3,0.0,59,8,3,0.625,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8198,0,0,0,0,0,32,0.844,100,0,0,0.0,4,0,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5221,1,0,0,0,0,4,0.5,43,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5495,0,1,0,0,0,4,0.5,41,1,1,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7083,0,0,0,0,0,8,0.875,72,0,0,0.0,2,1,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5527,0,0,0,0,0,6,0.5,46,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5941,0,1,0,0,0,4,0.25,55,8,6,0.25,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7274,1,1,0,0,0,9,0.778,70,6,6,0.0,1,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4896,1,1,1,0,0,16,0.812,100,4,2,0.5,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7531,0,1,0,0,0,5,0.6,79,8,7,0.125,4,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7205,1,1,0,0,0,3,0.0,56,4,4,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6490,0,1,0,0,0,2,0.0,51,2,2,0.0,1,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5573,0,0,0,0,0,19,0.737,75,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5347,1,0,1,0,0,9,0.556,58,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6175,1,0,1,0,0,26,0.692,81,0,0,0.0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7314,0,0,0,0,0,7,0.714,59,0,0,0.0,1,1,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7281,1,1,1,0,0,5,0.4,49,3,3,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5229,0,0,0,0,0,7,0.143,44,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5608,0,1,0,0,0,17,0.882,87,1,1,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7446,0,0,0,0,0,2,0.0,49,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6597,1,1,0,0,0,8,0.625,100,10,10,0.0,3,2,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4923,0,0,0,0,0,4,0.5,40,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7267,0,1,0,0,0,5,0.6,68,3,2,0.333,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6088,0,0,0,0,0,6,0.167,50,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5349,0,0,0,0,0,4,0.5,13,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6443,1,1,0,0,0,5,0.6,56,1,1,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5753,1,0,0,0,0,5,0.4,2,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5185,1,1,0,0,0,4,0.5,36,2,2,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
5671,0,1,0,0,0,4,0.25,35,2,2,0.0,2,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3372,1,1,0,0,0,5,0.2,35,1,1,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3746,0,1,0,0,0,7,0.429,52,10,8,0.2,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3226,1,1,0,0,0,8,0.375,36,2,2,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4582,0,0,0,0,0,5,0.4,32,0,0,0.0,2,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3549,0,0,0,0,0,9,0.556,37,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6459,1,1,0,0,0,7,0.714,65,5,5,0.0,2,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4879,0,0,0,0,0,5,0.6,37,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3715,1,1,1,0,0,6,0.5,35,4,4,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6060,0,1,0,0,0,7,0.857,51,1,1,0.0,1,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5944,1,0,0,0,0,4,0.75,39,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6536,0,0,0,0,0,6,0.833,53,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3772,0,0,0,0,0,4,0.5,25,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3341,0,0,0,0,0,6,0.833,33,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3066,0,0,0,0,0,4,0.75,25,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3311,0,0,0,0,0,6,0.667,41,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3336,0,0,0,0,0,5,0.6,29,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4051,0,1,0,0,0,4,0.25,36,1,1,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4039,0,0,0,0,0,5,0.0,34,0,0,0.0,0,0,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4845,1,1,1,0,0,5,0.6,41,4,4,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5293,1,0,0,0,0,4,0.5,32,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6111,1,1,0,0,0,6,0.667,68,2,2,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6339,0,0,0,0,0,6,0.167,54,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4368,0,1,0,0,0,5,0.4,36,5,4,0.2,2,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3161,0,1,0,0,0,6,0.833,35,2,2,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5455,1,0,1,0,0,6,0.667,40,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4910,1,1,0,0,0,6,0.833,38,1,1,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4872,0,0,0,0,0,4,0.5,39,0,0,0.0,2,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4043,0,1,0,0,0,5,0.4,30,2,2,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5360,0,0,0,0,0,13,0.769,60,0,0,0.0,2,2,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6270,0,1,0,0,0,8,0.625,78,10,0,1.0,2,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4825,1,1,1,0,0,7,0.571,30,8,8,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3032,0,0,0,0,0,4,0.5,23,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4677,1,1,0,0,0,12,0.5,84,3,3,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6536,0,0,0,0,0,7,0.714,59,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3418,0,0,0,0,0,10,0.9,40,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3532,1,0,1,0,0,4,0.5,17,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3159,1,1,1,0,0,3,0.333,100,34,6,0.824,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3239,1,1,0,0,0,5,0.4,16,2,2,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
5174,0,0,0,0,0,8,0.75,49,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4326,1,1,1,0,0,3,0.333,22,1,1,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3131,0,1,0,0,0,5,0.0,24,1,1,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5444,1,1,1,0,0,4,0.5,51,4,4,0.0,1,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5012,0,1,0,0,0,7,0.857,55,1,0,1.0,1,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3347,0,1,0,0,0,5,0.6,35,4,4,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5460,0,0,0,0,0,5,0.4,44,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3348,1,0,1,0,0,5,0.4,24,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5755,0,0,0,0,0,18,0.833,89,0,0,0.0,2,2,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6210,1,0,0,0,0,5,0.8,35,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3291,0,0,0,0,0,6,0.833,32,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4767,0,0,0,0,0,20,0.85,74,0,0,0.0,1,1,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3746,0,1,0,0,0,7,0.714,43,2,2,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3639,0,0,0,0,0,5,1.0,34,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6383,0,0,0,0,0,4,0.5,62,0,0,0.0,2,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4887,0,1,0,0,0,5,0.6,41,1,1,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4910,1,1,0,0,0,8,1.0,50,3,3,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3607,1,1,1,0,0,6,0.833,44,1,1,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5923,0,0,0,0,0,4,0.5,45,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3802,1,1,1,0,0,26,0.808,100,4,3,0.25,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3965,1,0,1,0,0,3,0.667,18,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4108,0,1,0,0,0,7,0.571,36,1,1,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3185,0,0,0,0,0,5,0.4,26,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5233,0,1,0,0,0,11,0.727,100,13,0,1.0,1,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3476,1,0,1,0,0,5,0.6,29,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3196,1,1,0,0,0,8,0.5,33,1,1,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2975,1,0,1,0,0,6,0.667,25,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4540,0,1,0,0,0,4,0.5,39,4,3,0.25,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6336,0,1,0,0,0,8,0.625,66,1,1,0.0,3,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4874,1,1,0,0,0,6,0.5,39,4,4,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3186,0,1,0,0,0,9,0.667,39,3,3,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3153,0,1,0,0,0,7,0.286,42,5,4,0.2,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6140,1,0,0,0,0,7,0.571,49,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4318,0,0,0,0,0,3,0.333,31,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3514,0,0,0,0,0,4,0.25,23,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5737,1,1,1,0,0,3,0.333,30,1,1,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4220,0,1,0,0,0,5,0.4,37,2,0,1.0,1,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4459,0,0,0,0,0,5,0.4,31,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4802,1,1,1,0,0,11,0.818,56,4,3,0.25,2,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6195,0,0,0,0,0,3,0.333,42,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5361,1,0,0,0,0,3,0.667,40,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3701,0,0,0,0,0,4,0.75,33,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3651,1,0,1,0,0,9,0.444,27,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4171,0,0,0,0,0,5,0.4,32,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3052,1,1,1,0,0,7,0.571,47,3,3,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3221,1,1,0,0,0,5,0.8,23,1,1,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6228,1,0,0,0,0,3,0.333,46,0,0,0.0,5,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5885,0,0,0,0,0,4,0.25,38,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4547,1,1,0,0,0,7,0.571,54,6,6,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3656,1,0,1,0,0,3,0.333,7,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3819,0,1,0,0,0,6,0.833,41,1,1,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5705,0,1,0,0,0,13,0.692,82,7,0,1.0,3,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3767,0,0,0,0,0,5,0.4,35,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3157,1,1,0,0,0,4,0.75,36,5,5,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6119,1,0,0,0,0,4,0.25,43,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
